feature 5271;cg10375954;ACOT7
feature 332946;cg05447102;null
feature 398481;cg22671072;SLC5A10
feature 5274;cg10219223;ACOT7
feature 267423;cg02039267;VAX1
feature 201887;cg21393713;AUTS2
feature 136349;cg26871350;F2RL2
feature 267436;cg25662463;VAX1
feature 464046;cg23513504;TRAPPC10
feature 5290;cg05786314;ACOT7
feature 398506;cg20147550;GRAPL
feature 201901;cg10345429;AUTS2
feature 267435;cg13457172;VAX1
feature 267445;cg25496678;null
feature 70834;cg15303382;null
feature 332997;cg00378313;null
feature 267460;cg05285582;null
feature 267463;cg20304290;null
feature 398533;cg02318477;EPN2
feature 332998;cg25506686;null
feature 398529;cg14173476;EPN2
feature 267459;cg06746118;null
feature 5320;cg00549463;HES2
feature 267470;cg08774443;null
feature 201939;cg16911981;AUTS2
feature 333012;cg18203974;null
feature 333015;cg09195234;null
feature 70871;cg15169121;null
feature 464091;cg22726155;null
feature 398566;cg09143991;B9D1
feature 70881;cg04320629;null
feature 5349;cg05068146;ESPN
feature 5351;cg20248421;ESPN
feature 201962;cg04298511;AUTS2
feature 5353;cg06189708;ESPN
feature 136435;cg13777717;CRHBP
feature 70898;cg25411110;HNRNPA3
feature 267511;cg00498305;SLC18A2
feature 464114;cg20198819;null
feature 333055;cg05617039;TBC1D4
feature 5374;cg12406391;ESPN
feature 398598;cg15119221;MFAP4
feature 398599;cg20431135;MFAP4
feature 267536;cg08164900;PDZD8
feature 464158;cg27251412;AIRE
feature 464157;cg11923631;AIRE
feature 464155;cg18689454;AIRE
feature 70943;cg11907662;LOC100130691
feature 267564;cg09176256;EMX2OS
feature 70952;cg25843927;AGPS
feature 5418;cg06804846;PLEKHG5
feature 5419;cg23080538;PLEKHG5
feature 398634;cg11325716;null
feature 202029;cg21135135;WBSCR17
feature 202034;cg11899535;WBSCR17
feature 5426;cg17151560;PLEKHG5
feature 202032;cg08251037;WBSCR17
feature 202042;cg02514000;WBSCR17
feature 202041;cg05518130;WBSCR17
feature 202046;cg04569641;WBSCR17
feature 267588;cg12317601;EMX2
feature 5445;cg10333471;PLEKHG5
feature 464207;cg01152711;PFKL
feature 136523;cg14666655;WDR41
feature 5451;cg00253564;PLEKHG5
feature 202056;cg17276624;WBSCR17
feature 267592;cg17307442;EMX2
feature 267593;cg05783915;EMX2
feature 202069;cg08766170;WBSCR17
feature 398673;cg14033514;null
feature 267613;cg03109101;EMX2
feature 136536;cg12520861;OTP
feature 464221;cg18027946;C21orf2
feature 267615;cg20348858;EMX2
feature 464217;cg24710671;C21orf2
feature 136541;cg02086801;OTP
feature 202082;cg03439587;CALN1
feature 333156;cg11802511;null
feature 333152;cg14251216;null
feature 202084;cg04158140;CALN1
feature 464239;cg08191854;TRPM2
feature 333167;cg16524570;null
feature 71019;cg25207147;PDE11A
feature 136553;cg21097283;OTP
feature 202094;cg26957187;CALN1
feature 136557;cg21269843;OTP
feature 136563;cg17429000;null
feature 333175;cg13711538;null
feature 267639;cg16957224;null
feature 464243;cg23312431;TRPM2
feature 333169;cg19801646;null
feature 202102;cg14178336;CALN1
feature 136565;cg18869404;null
feature 136570;cg25617328;null
feature 136568;cg26327666;null
feature 267647;cg19912142;null
feature 136575;cg02573472;null
feature 267652;cg12482501;null
feature 398724;cg05447343;ALDH3A1
feature 333190;cg08990497;KCTD12
feature 5514;cg10055231;KLHL21
feature 267659;cg06079495;null
feature 464286;cg07134627;null
feature 267678;cg12170647;CASC2
feature 267684;cg24902339;CASC2
feature 267685;cg08308801;CASC2
feature 464291;cg02828687;TSPEAR
feature 398753;cg04036329;ULK2
feature 267693;cg12595742;null
feature 202158;cg17835614;POM121
feature 71086;cg04697953;PRKRA
feature 267702;cg04337198;FAM204A
feature 333240;cg04006042;FBXL3
feature 333254;cg03027750;MYCBP2
feature 333249;cg23269605;MYCBP2
feature 71108;cg05106421;PRKRA
feature 136647;cg13031251;null
feature 267724;cg15748507;PRLHR
feature 136650;cg04078410;null
feature 267727;cg07098752;PRLHR
feature 398794;cg22835215;null
feature 267723;cg11705975;PRLHR
feature 333258;cg08697285;MYCBP2
feature 71121;cg11548914;FKBP7
feature 333271;cg27057275;null
feature 267728;cg16196812;PRLHR
feature 333265;cg20779700;MYCBP2
feature 267729;cg15493780;PRLHR
feature 71127;cg23412136;MIR548N
feature 333267;cg04955753;null
feature 202200;cg08912238;null
feature 5596;cg11518883;DNAJC11
feature 71132;cg03991736;MIR548N
feature 267737;cg19675668;PRLHR
feature 464358;cg07018760;KRTAP12-4
feature 333286;cg10767312;null
feature 202221;cg23513211;TRIM50
feature 136688;cg18240496;SCAMP1
feature 333302;cg15833007;SLAIN1
feature 464371;cg08152198;TSPEAR
feature 398835;cg20290367;SPECC1
feature 398832;cg00949639;SPECC1
feature 464377;cg14743983;TSPEAR
feature 202237;cg07393419;FKBP6
feature 464391;cg20576597;TSPEAR
feature 333316;cg01249202;null
feature 202241;cg06104667;TRIM50
feature 136711;cg02642549;LHFPL2
feature 333314;cg12924880;null
feature 5652;cg10030008;CAMTA1
feature 5654;cg09276486;CAMTA1
feature 333342;cg18032190;EDNRB
feature 136738;cg27110877;LHFPL2
feature 333351;cg06057566;EDNRB
feature 202272;cg20554353;null
feature 333347;cg13434989;EDNRB
feature 136746;cg04357965;LHFPL2
feature 202281;cg05666820;FZD9
feature 333359;cg23494140;EDNRB
feature 398892;cg07527685;null
feature 464428;cg00231945;SUMO3
feature 333352;cg21675115;EDNRB
feature 136754;cg06407441;null
feature 5685;cg26413691;CAMTA1
feature 71223;cg16705245;ZNF385B
feature 71225;cg01452873;ZNF385B
feature 333373;cg11074192;EDNRB
feature 398908;cg02058408;null
feature 267839;cg07189782;PRDX3
feature 5692;cg07364396;CAMTA1
feature 333371;cg10764762;EDNRB
feature 71233;cg16400999;ZNF385B
feature 5699;cg24579970;CAMTA1
feature 333379;cg10792120;EDNRB
feature 398926;cg11501438;null
feature 202312;cg13530817;BCL7B
feature 5708;cg00539154;CAMTA1
feature 398920;cg19977194;null
feature 136795;cg16405876;DMGDH
feature 333406;cg26132774;null
feature 333403;cg20028827;null
feature 267872;cg17897352;GRK5
feature 398946;cg11633473;CCDC144NL
feature 5737;cg26920627;CAMTA1
feature 333422;cg11806672;POU4F1
feature 333417;cg06675375;POU4F1
feature 333419;cg23440004;POU4F1
feature 136813;cg09550809;BHMT
feature 136818;cg11770080;BHMT
feature 202354;cg13337731;MLXIPL
feature 267894;cg24919753;GRK5
feature 464501;cg12424694;null
feature 202362;cg03582798;MLXIPL
feature 5753;cg00808305;CAMTA1
feature 71294;cg00949554;UBE2E3
feature 267908;cg09085932;GRK5
feature 202369;cg01499522;MLXIPL
feature 398977;cg20761844;null
feature 398991;cg04294990;USP22
feature 5771;cg02275084;CAMTA1
feature 398989;cg25649826;USP22
feature 333454;cg07937631;null
feature 398985;cg10706293;USP22
feature 202387;cg14155637;null
feature 136849;cg26983544;HOMER1
feature 464530;cg02930963;FAM207A
feature 267921;cg05615477;null
feature 5784;cg09182435;CAMTA1
feature 464540;cg13915314;FAM207A
feature 464539;cg24577220;FAM207A
feature 267939;cg03167368;RGS10
feature 333474;cg26856578;null
feature 464559;cg21275932;null
feature 464557;cg23690480;null
feature 5802;cg06800235;CAMTA1
feature 5804;cg01919912;CAMTA1
feature 136876;cg05577173;PAPD4
feature 5815;cg21942218;CAMTA1
feature 71353;cg00369376;NEUROD1
feature 71358;cg06714480;NEUROD1
feature 71363;cg22359606;NEUROD1
feature 202433;cg12248186;WBSCR22
feature 71362;cg01789478;NEUROD1
feature 136900;cg05666511;MTX3
feature 399055;cg09327894;NATD1
feature 71373;cg04299439;null
feature 202446;cg02770724;STX1A
feature 71372;cg05785155;null
feature 5837;cg15642534;CAMTA1
feature 136915;cg21985690;THBS4
feature 71379;cg23030111;null
feature 71381;cg10596451;null
feature 136916;cg05527185;THBS4
feature 464593;cg09676390;ADARB1
feature 136917;cg00795341;THBS4
feature 136921;cg23244289;THBS4
feature 464601;cg05516004;ADARB1
feature 333530;cg16505704;null
feature 267995;cg08573089;BAG3
feature 71393;cg26508164;null
feature 202478;cg09943102;null
feature 464617;cg23919038;ADARB1
feature 71409;cg01708977;null
feature 464629;cg08450965;null
feature 268022;cg05643988;INPP5F
feature 5877;cg25594040;VAMP3
feature 333554;cg16766325;SPRY2
feature 464635;cg08041279;POFUT2
feature 268026;cg20365618;INPP5F
feature 5888;cg13322290;VAMP3
feature 333575;cg02275394;null
feature 136961;cg09059670;SERINC5
feature 136971;cg09387179;LOC644936
feature 136975;cg07184465;SPZ1
feature 202514;cg04779752;CLDN4
feature 71443;cg27492725;null
feature 71444;cg00240517;null
feature 333586;cg11291889;null
feature 399135;cg16897885;KCNJ12
feature 399132;cg21026553;KCNJ12
feature 399130;cg22639895;KCNJ12
feature 399129;cg26857910;KCNJ12
feature 399142;cg01637175;KCNJ12
feature 333604;cg11115582;null
feature 399138;cg16087412;KCNJ12
feature 71461;cg01101876;DNAJC10
feature 268065;cg12391279;null
feature 464680;cg02837600;LOC642852
feature 333623;cg16727923;SLITRK1
feature 464693;cg18466173;null
feature 137014;cg00575311;ANKRD34B
feature 71479;cg03576419;FRZB
feature 268093;cg23748514;PLPP4
feature 399165;cg08727303;null
feature 137017;cg12840933;ANKRD34B
feature 333627;cg25188032;SLITRK1
feature 333626;cg02772430;SLITRK1
feature 464696;cg26765260;null
feature 399174;cg19200814;null
feature 137035;cg02467170;DHFR
feature 268106;cg27022566;null
feature 202583;cg00817377;ELN
feature 333649;cg09766360;null
feature 71510;cg12925933;DUSP19
feature 202586;cg17314888;ELN
feature 71512;cg12484193;DUSP19
feature 202591;cg05822532;ELN
feature 464742;cg05349039;COL18A1-AS1
feature 137062;cg06829830;RASGRF2
feature 202598;cg25729687;ELN
feature 71526;cg24459529;NUP35
feature 202596;cg08591998;ELN
feature 464736;cg20344388;COL18A1
feature 399215;cg17585025;null
feature 464749;cg01079651;COL18A1
feature 399222;cg20864707;null
feature 399221;cg16467854;null
feature 6004;cg18165065;null
feature 71540;cg27625719;null
feature 268146;cg02060689;null
feature 333692;cg15500841;null
feature 268158;cg27537283;null
feature 202631;cg07907564;EIF4H
feature 6020;cg00020474;null
feature 71556;cg13121699;ZNF804A
feature 399232;cg24032330;null
feature 6026;cg20014974;null
feature 71565;cg13536757;ZNF804A
feature 137105;cg10978355;RNU5E-1
feature 333718;cg17376609;SLITRK5
feature 464795;cg13180920;COL18A1
feature 6046;cg07242280;null
feature 268197;cg13707729;FGFR2
feature 137127;cg17477893;RNU5E-1
feature 399272;cg04157194;null
feature 268212;cg13175830;FGFR2
feature 71602;cg13316171;ZC3H15
feature 268208;cg14834653;FGFR2
feature 71605;cg26449074;ZC3H15
feature 202680;cg08695830;CLIP2
feature 399303;cg07158991;null
feature 399300;cg20866393;null
feature 71619;cg08368441;ITGAV
feature 464833;cg22991943;SLC19A1
feature 6091;cg04230253;SLC45A1
feature 6092;cg21172944;SLC45A1
feature 464842;cg07844507;SLC19A1
feature 399305;cg22957752;null
feature 137170;cg14114297;null
feature 71633;cg00184203;FAM171B
feature 71634;cg26839791;FAM171B
feature 399312;cg03808708;null
feature 6112;cg07123038;SLC45A1
feature 6114;cg15554087;SLC45A1
feature 71653;cg10396546;ZSWIM2
feature 333807;cg15179595;null
feature 6122;cg23049737;RERE
feature 464876;cg08031958;null
feature 6124;cg12067736;RERE
feature 399339;cg25219874;null
feature 464872;cg14269083;null
feature 71669;cg09013953;null
feature 399358;cg16722220;null
feature 464890;cg07529122;null
feature 399355;cg01327333;null
feature 137215;cg10681725;RPS23
feature 71682;cg27342837;TFPI
feature 333825;cg12510717;GPC5
feature 399361;cg00885023;null
feature 6155;cg01447281;RERE
feature 6159;cg13841373;RERE
feature 464904;cg02897005;null
feature 464926;cg18931629;PCBP3
feature 268318;cg26111575;TACC2
feature 71712;cg20365074;GULP1
feature 399395;cg21979773;null
feature 464929;cg11511842;PCBP3
feature 268322;cg19774782;TACC2
feature 268323;cg19392379;TACC2
feature 399405;cg05977781;null
feature 268328;cg27438889;TACC2
feature 71725;cg09305096;GULP1
feature 137262;cg06826808;XRCC4
feature 202799;cg12654928;GTF2I
feature 399403;cg26503644;null
feature 268330;cg06733794;TACC2
feature 202801;cg19521075;NCF1
feature 71730;cg13698212;GULP1
feature 71741;cg16947583;GULP1
feature 6205;cg21912448;RERE
feature 333892;cg26530275;GPC6
feature 464966;cg04486778;null
feature 137280;cg20536432;XRCC4
feature 464962;cg05064078;null
feature 464961;cg00289258;null
feature 399436;cg15922057;null
feature 268361;cg09507567;null
feature 333896;cg22998749;GPC6
feature 6230;cg10211414;RERE
feature 137301;cg19814134;VCAN
feature 464998;cg10809449;COL6A1
feature 399463;cg04561005;KSR1
feature 137313;cg02318282;VCAN
feature 71781;cg03034070;COL5A2
feature 137316;cg08891382;VCAN
feature 71782;cg02420724;COL5A2
feature 268396;cg24296920;ARMS2
feature 465007;cg07281325;null
feature 399469;cg15742818;KSR1
feature 71786;cg21945260;null
feature 6253;cg02088347;ENO1
feature 465014;cg13604150;null
feature 333938;cg03344570;null
feature 137339;cg24984653;HAPLN1
feature 465020;cg25439798;null
feature 465019;cg25504217;null
feature 399483;cg27625456;LGALS9
feature 268410;cg02661802;HTRA1
feature 71813;cg21926118;null
feature 268416;cg03176729;HTRA1
feature 71815;cg15633603;null
feature 268419;cg17875135;HTRA1
feature 333966;cg06220521;GPR180
feature 399501;cg02976568;NOS2
feature 137359;cg12460433;EDIL3
feature 6286;cg00594907;CA6
feature 268427;cg05723130;HTRA1
feature 71827;cg14499385;SLC40A1
feature 399505;cg26853415;NOS2
feature 268444;cg27015047;DMBT1
feature 333982;cg02671880;null
feature 333976;cg23389651;null
feature 465049;cg11529924;COL6A2
feature 137386;cg10874644;null
feature 399534;cg05634879;null
feature 268461;cg10836540;null
feature 268458;cg24202772;DMBT1
feature 268459;cg25576655;DMBT1
feature 465073;cg17870909;FTCD
feature 334021;cg27442308;SOX21
feature 202946;cg22605936;HIP1
feature 202944;cg19507725;HIP1
feature 399557;cg11414202;NLK
feature 202948;cg16272084;HIP1
feature 268489;cg06872286;CUZD1
feature 334035;cg17258607;null
feature 137429;cg17645978;null
feature 71902;cg18862260;MSTN
feature 465126;cg24195686;MCM3AP
feature 268524;cg05252487;FAM24A
feature 137449;cg15664067;RASA1
feature 334062;cg14808360;ABCC4
feature 465130;cg21945459;MCM3AP
feature 137459;cg12600530;RASA1
feature 465141;cg20399509;YBEY
feature 465140;cg02776659;YBEY
feature 137463;cg14452392;CCNH
feature 465138;cg09417038;YBEY
feature 334064;cg09138272;ABCC4
feature 399615;cg10494684;TMEM97
feature 6397;cg18265147;null
feature 203013;cg07961444;POR
feature 268546;cg23613177;PSTK
feature 6408;cg26603116;null
feature 399628;cg08959305;TMEM97
feature 268552;cg20043202;IKZF5
feature 399627;cg07097636;TMEM97
feature 71953;cg16691616;INPP1
feature 137489;cg07189332;null
feature 137494;cg12436377;null
feature 465171;cg10351095;PCNT
feature 137496;cg18031221;null
feature 334111;cg25032595;CLDN10
feature 137506;cg06897790;TMEM161B
feature 71971;cg01424411;MFSD6
feature 71970;cg15998761;MFSD6
feature 465186;cg00174743;PCNT
feature 334112;cg16556145;CLDN10
feature 465184;cg01775274;PCNT
feature 137518;cg08959182;null
feature 465207;cg10361809;PCNT
feature 6448;cg25755851;null
feature 334129;cg05845403;DZIP1
feature 137527;cg04830757;LINC00461
feature 334141;cg24107021;DZIP1
feature 71992;cg08887153;null
feature 334140;cg18206952;DZIP1
feature 203065;cg15148918;STYXL1
feature 334142;cg04101379;DZIP1
feature 71997;cg18809122;NAB1
feature 334137;cg02788400;DZIP1
feature 465221;cg00092711;PCNT
feature 268615;cg00902104;null
feature 137540;cg18358723;LINC00461
feature 334159;cg20116166;DNAJC3
feature 465228;cg23449541;PCNT
feature 6476;cg06349050;SPSB1
feature 268617;cg24873562;null
feature 268619;cg09239524;null
feature 72014;cg26191447;null
feature 268630;cg06811295;null
feature 268631;cg16933386;null
feature 137557;cg10877084;LINC00461
feature 268627;cg05186320;null
feature 137562;cg04261138;LINC00461
feature 137560;cg01358993;LINC00461
feature 137561;cg14636534;LINC00461
feature 203101;cg25715949;null
feature 137571;cg27087622;LINC00461
feature 72034;cg03661409;GLS
feature 268640;cg17498296;HMX2
feature 399715;cg08582346;SLC46A1
feature 268642;cg07229938;HMX2
feature 268643;cg19909787;HMX2
feature 465248;cg12149795;DIP2A
feature 465263;cg10382494;S100B
feature 6504;cg00952054;null
feature 268653;cg14822490;HMX2
feature 268651;cg04820634;HMX2
feature 137586;cg16638920;LINC00461
feature 334198;cg04328162;HS6ST3
feature 72053;cg11556416;STAT1
feature 137591;cg04819775;LINC00461
feature 268671;cg03423968;BUB3
feature 268667;cg17164693;BUB3
feature 72065;cg13316148;STAT4
feature 203138;cg13767245;SRRM3
feature 399745;cg13640959;SLC13A2
feature 203147;cg08097086;SRRM3
feature 137608;cg05223604;LINC00461
feature 203150;cg00506049;SRRM3
feature 6545;cg18783781;SLC25A33
feature 6546;cg25369015;SLC25A33
feature 203156;cg01499518;SRRM3
feature 268702;cg11653519;null
feature 6556;cg13688474;SLC25A33
feature 334233;cg13990092;OXGR1
feature 334244;cg17667145;null
feature 203179;cg11267480;SRRM3
feature 137649;cg23337620;null
feature 6584;cg22334684;TMEM201
feature 6585;cg03890628;TMEM201
feature 334270;cg09709142;MBNL2
feature 137662;cg18287975;MEF2C
feature 465359;cg23557769;null
feature 72138;cg22795891;NABP1
feature 137678;cg12621171;MEF2C
feature 465355;cg18605377;null
feature 465354;cg01239389;null
feature 268745;cg23545828;GPR26
feature 203219;cg19736397;null
feature 137680;cg23136275;MEF2C
feature 137686;cg02412399;null
feature 268755;cg19832529;CPXM2
feature 465360;cg26063643;null
feature 137697;cg25421111;null
feature 268771;cg16197717;CPXM2
feature 72168;cg09447262;null
feature 465387;cg04112787;TPTEP1
feature 6637;cg23251761;PIK3CD
feature 137708;cg05697734;null
feature 465396;cg13552315;null
feature 399858;cg10865936;SUPT6H
feature 6645;cg05341549;PIK3CD
feature 399856;cg22553461;SUPT6H
feature 6648;cg09706586;PIK3CD
feature 268793;cg02313554;null
feature 268794;cg06946708;null
feature 72190;cg18221862;TMEFF2
feature 399878;cg14676825;PROCA1
feature 72192;cg06008912;TMEFF2
feature 465408;cg20353484;GAB4
feature 334348;cg17873815;IPO5
feature 399884;cg22359162;RAB34
feature 6666;cg12033075;PIK3CD
feature 6668;cg07970040;CLSTN1
feature 203298;cg09434995;ZP3
feature 268832;cg10637370;CHST15
feature 203302;cg14051770;ZP3
feature 203301;cg23986143;ZP3
feature 399905;cg12456777;SNORD42B
feature 137775;cg23151421;ADGRV1
feature 465470;cg18137704;CECR6
feature 465469;cg06561329;CECR6
feature 203321;cg22169427;UPK3B
feature 6715;cg27399414;CLSTN1
feature 6717;cg24551579;CLSTN1
feature 334401;cg25238982;FARP1
feature 334412;cg07864647;FARP1
feature 6730;cg14037769;null
feature 334415;cg04213384;FARP1
feature 465501;cg01828414;null
feature 399962;cg01750611;TRAF4
feature 465511;cg17333767;CECR1
feature 137825;cg20726601;null
feature 6755;cg07584845;CTNNBIP1
feature 137831;cg04712436;ARRDC3-AS1
feature 399968;cg00815117;FAM222B
feature 6761;cg15141379;CTNNBIP1
feature 72301;cg15023571;STK17B
feature 399979;cg15941057;FAM222B
feature 6767;cg23990535;NMNAT1
feature 72307;cg20299002;STK17B
feature 137847;cg02339078;ARRDC3-AS1
feature 6776;cg23610023;NMNAT1
feature 72319;cg20649663;HECW2
feature 203396;cg12552626;CCDC146
feature 334466;cg02183491;FARP1
feature 268940;cg15016513;LHPP
feature 334479;cg03234072;STK24
feature 203401;cg21254135;CCDC146
feature 465548;cg01010211;CECR2
feature 203400;cg08241295;CCDC146
feature 400010;cg08204050;null
feature 334475;cg24044564;STK24
feature 400008;cg16670446;null
feature 137875;cg12347349;null
feature 465558;cg02555579;SLC25A18
feature 72340;cg24613479;HECW2
feature 137877;cg18783429;null
feature 334491;cg08221272;STK24
feature 465560;cg18003231;SLC25A18
feature 6820;cg02390515;UBE4B
feature 268963;cg14687118;LHPP
feature 203428;cg02407048;GSAP
feature 465568;cg16134515;SLC25A18
feature 334505;cg23724635;STK24
feature 137914;cg16600634;NR2F1-AS1
feature 6846;cg16292782;KIF1B
feature 137917;cg02020829;NR2F1-AS1
feature 6849;cg10246774;KIF1B
feature 72387;cg23720379;PGAP1
feature 268998;cg17995557;LHPP
feature 400079;cg00860225;SEZ6
feature 137936;cg14047844;NR2F1-AS1
feature 269015;cg05872570;null
feature 6870;cg11673391;PGD
feature 465617;cg14086922;null
feature 334546;cg03648690;SLC15A1
feature 465631;cg14031491;MICAL3
feature 72412;cg13941760;ANKRD44
feature 6880;cg02916418;PGD
feature 6883;cg25013184;null
feature 465632;cg03816851;MICAL3
feature 72424;cg01141237;null
feature 203505;cg22318996;PHTF2
feature 137978;cg09560082;null
feature 6909;cg24365837;APITD1
feature 269057;cg02293775;FAM53B
feature 269058;cg23088510;FAM53B
feature 72457;cg25808386;COQ10B
feature 269066;cg00850340;FAM53B
feature 465687;cg23420528;PEX26
feature 138000;cg00746386;null
feature 72469;cg26108999;COQ10B
feature 269093;cg14170117;FAM175B
feature 269089;cg03572133;null
feature 6950;cg18147280;PEX14
feature 400161;cg12710538;MYO18A
feature 334626;cg18967835;GPR18
feature 400175;cg20029153;MYO18A
feature 6957;cg06542282;PEX14
feature 6958;cg12806121;PEX14
feature 6965;cg01834541;PEX14
feature 72503;cg19965941;MOB4
feature 138043;cg19850855;FAM172A
feature 465724;cg19927741;USP18
feature 72508;cg04056179;MOB4
feature 6986;cg09015905;null
feature 6988;cg21450654;null
feature 269130;cg18744792;CTBP2
feature 203600;cg13051700;MAGI2
feature 203607;cg05662404;MAGI2
feature 72532;cg23334662;RFTN2
feature 6997;cg02096887;CASZ1
feature 6999;cg23231666;CASZ1
feature 334674;cg11288260;null
feature 203610;cg26542254;MAGI2
feature 203618;cg04652097;MAGI2
feature 334689;cg09617296;TM9SF2
feature 465762;cg23350198;DGCR6
feature 7016;cg16346321;CASZ1
feature 400239;cg03739177;ABHD15
feature 269165;cg00424785;CTBP2
feature 138088;cg26338386;null
feature 465771;cg05468303;DGCR6
feature 400235;cg25709789;TAOK1
feature 400243;cg04528771;ABHD15
feature 72568;cg05783139;BOLL
feature 138115;cg24117592;KIAA0825
feature 400260;cg04498198;TP53I13
feature 269185;cg02900757;CTBP2
feature 400259;cg05877788;TP53I13
feature 269196;cg22548109;CTBP2
feature 465806;cg09619624;null
feature 203657;cg25418001;GNAI1
feature 400266;cg20657324;GIT1
feature 400264;cg18326232;GIT1
feature 7054;cg02055255;CASZ1
feature 334730;cg08603424;CLYBL
feature 138131;cg01967288;MCTP1
feature 400274;cg12080909;GIT1
feature 334739;cg03562911;CLYBL
feature 465808;cg13114497;null
feature 269203;cg23707540;CTBP2
feature 334751;cg04259706;CLYBL
feature 334747;cg20308663;CLYBL
feature 269211;cg27488007;CTBP2
feature 465828;cg22411837;null
feature 7075;cg14206273;CASZ1
feature 269228;cg17191109;null
feature 269231;cg00806644;null
feature 334762;cg01297756;CLYBL
feature 334775;cg10523198;null
feature 72626;cg07582470;SATB2
feature 400307;cg26623837;CORO6
feature 269235;cg05898188;null
feature 334780;cg09985282;null
feature 269241;cg17092956;null
feature 138175;cg25583491;GPR150
feature 465850;cg07849616;TSSK2
feature 269242;cg15794873;null
feature 334779;cg07931391;null
feature 465856;cg14727512;TSSK2
feature 465865;cg05080328;DGCR14
feature 269258;cg02292704;TEX36
feature 138188;cg19108718;RFESD
feature 334794;cg09682128;null
feature 334805;cg09513380;ZIC5
feature 465877;cg24926361;GSC2
feature 72666;cg27456468;SATB2-AS1
feature 334811;cg12907379;ZIC5
feature 334810;cg02600430;ZIC5
feature 7139;cg25463742;CASZ1
feature 334822;cg10679688;ZIC5
feature 334817;cg24136205;ZIC5
feature 72677;cg10168149;SATB2-AS1
feature 334816;cg00529958;ZIC5
feature 334831;cg25461801;null
feature 400363;cg19562108;EFCAB5
feature 269290;cg14763972;MMP21
feature 203760;cg12536527;CACNA2D1
feature 138230;cg11863380;RHOBTB3
feature 203766;cg07535316;CACNA2D1
feature 203765;cg02857074;CACNA2D1
feature 269299;cg24307114;MMP21
feature 203764;cg24426822;CACNA2D1
feature 465916;cg01861096;CLTCL1
feature 334840;cg16584172;ZIC2
feature 138236;cg01859237;null
feature 203779;cg27470827;CACNA2D1
feature 203780;cg10369665;CACNA2D1
feature 400399;cg14692377;SLC6A4
feature 7183;cg04117764;null
feature 400405;cg18584905;SLC6A4
feature 334865;cg06654537;null
feature 203798;cg16598668;null
feature 334866;cg00295794;null
feature 465951;cg12149972;C22orf39
feature 203802;cg11522069;null
feature 72733;cg21775854;C2orf69
feature 138271;cg16998950;ELL2
feature 72735;cg13038560;TYW5
feature 334880;cg22489321;null
feature 400431;cg09760387;CPD
feature 334895;cg08534628;null
feature 72746;cg12253985;TYW5
feature 334894;cg18747039;null
feature 334890;cg15470836;null
feature 72752;cg22737473;C2orf47
feature 269365;cg03768897;FANK1
feature 138288;cg04452110;ELL2
feature 269360;cg10121457;FANK1
feature 138292;cg20415170;ELL2
feature 400433;cg26094122;CPD
feature 334916;cg06568323;PCCA
feature 400453;cg24793470;GOSR1
feature 203850;cg18464137;SEMA3E
feature 138312;cg22819024;null
feature 269385;cg22975853;ADAM12
feature 72783;cg23516759;null
feature 269397;cg17287034;ADAM12
feature 269399;cg07251141;ADAM12
feature 400466;cg09516604;LRRC37BP1
feature 269394;cg25588387;ADAM12
feature 138330;cg09786257;PCSK1
feature 138331;cg00637687;PCSK1
feature 269407;cg24947212;ADAM12
feature 269402;cg14594063;ADAM12
feature 138333;cg18840956;PCSK1
feature 400487;cg06488505;LRRC37BP1
feature 72800;cg18855466;SPATS2L
feature 203879;cg12998599;SEMA3A
feature 72805;cg19025272;SPATS2L
feature 203882;cg13988052;SEMA3A
feature 334959;cg25221774;PCCA
feature 138362;cg00380725;CAST
feature 269436;cg06132862;C10orf90
feature 72827;cg03035167;SPATS2L
feature 400509;cg13341633;null
feature 400506;cg21520950;null
feature 269447;cg19686940;C10orf90
feature 7300;cg22718696;MTOR
feature 334979;cg02425595;GGACT
feature 72838;cg01863419;KCTD18
feature 72841;cg11430659;KCTD18
feature 138379;cg00560574;CAST
feature 269455;cg10005270;C10orf90
feature 72845;cg03399398;KCTD18
feature 138382;cg19933664;CAST
feature 400520;cg09721078;CRLF3
feature 7311;cg12750884;MTOR
feature 7315;cg07029998;MTOR
feature 466066;cg01847889;null
feature 138389;cg18592964;CAST
feature 138399;cg08618451;ERAP1
feature 400536;cg18469326;ATAD5
feature 269466;cg24901028;null
feature 335002;cg08922584;TMTC4
feature 466072;cg06782697;TBX1
feature 400546;cg12804420;ATAD5
feature 269501;cg11261261;DOCK1
feature 269502;cg09556902;DOCK1
feature 400572;cg05052633;ADAP2
feature 7359;cg04136456;null
feature 466116;cg18225258;GNB1L
feature 269519;cg03397442;DOCK1
feature 335048;cg25024321;NALCN
feature 138444;cg10936564;LNPEP
feature 335061;cg25670685;NALCN
feature 269527;cg11007492;DOCK1
feature 269532;ch.10.2770541R;FAM196A
feature 7385;cg24371425;DISP3
feature 7388;cg13863764;DISP3
feature 7389;cg09573658;DISP3
feature 7390;cg16138910;DISP3
feature 466147;cg06564500;TXNRD2
feature 7401;cg09790470;DISP3
feature 400618;cg22289810;NF1
feature 269545;cg04128746;FAM196A
feature 400628;cg10024000;NF1
feature 269554;cg03458096;DOCK1
feature 400638;cg13772849;NF1
feature 335100;cg18758233;FGF14
feature 269566;cg19784622;DOCK1
feature 335107;cg05210258;FGF14
