feature 281850;cg13641903;WT1
feature 281851;cg22533573;WT1
feature 380154;cg05088221;null
feature 3328;cg04132510;PRDM16
feature 281861;cg22511262;WT1
feature 478468;cg17825572;null
feature 232715;cg09970569;RSPO2
feature 3337;cg10124445;PRDM16
feature 462093;cg14607407;IL10RB
feature 281865;cg16092786;WT1
feature 429332;cg25652610;TNFAIP8L1
feature 462100;cg05187003;IL10RB
feature 3354;cg06617975;PRDM16
feature 232735;cg27318570;null
feature 249119;cg05611731;null
feature 298265;cg06090739;UBE4A
feature 478489;cg13664654;LAS1L
feature 118049;cg24939380;COQ2
feature 265509;cg17782974;TRIM8
feature 150816;cg18484008;MGAT4B
feature 3362;cg03226435;PRDM16
feature 85282;cg03630790;TGFBR2
feature 85284;cg07613391;TGFBR2
feature 462114;cg17356733;IFNGR2
feature 134445;cg22155080;null
feature 3376;cg22009660;PRDM16
feature 396599;cg12642651;GAS7
feature 19761;cg26251270;GPX7
feature 36145;cg13059719;FAM163A
feature 36148;cg09683824;FAM163A
feature 68916;cg03180819;SCN3A
feature 183604;cg15332386;SYNE1
feature 232763;cg17819264;null
feature 298303;cg24222440;TTC36
feature 19771;cg17438457;null
feature 265531;cg15302128;SFXN2
feature 478533;cg12124912;VSIG4
feature 314695;cg25778262;CPM
feature 478530;cg13716034;MIR223
feature 3398;cg07622451;PRDM16
feature 462157;cg15828558;DNAJC28
feature 396619;cg05558046;GAS7
feature 183631;cg20168283;SYNE1
feature 134476;cg22751627;null
feature 380234;cg05862027;C16orf87
feature 363856;cg20997706;CLK3
feature 413009;cg25355213;UNK
feature 150869;cg13041269;SQSTM1
feature 3418;cg05755889;PRDM16
feature 281951;cg06599914;QSER1
feature 232796;cg16580728;TMEM74
feature 413030;cg13298379;UNK
feature 3424;cg12133962;PRDM16
feature 150880;cg19091791;C5orf45
feature 396654;cg13291283;GAS7
feature 396655;cg25116216;GAS7
feature 183661;cg25833238;FBXO5
feature 134514;cg10938600;null
feature 101745;cg09100593;SMC4
feature 200053;cg00118199;null
feature 134523;cg14646264;null
feature 380286;cg21369679;DNAJA2
feature 216446;cg26621491;null
feature 150915;cg19460016;TBC1D9B
feature 150912;cg07321730;TBC1D9B
feature 3460;cg02892384;PRDM16
feature 314755;cg20736513;YEATS4
feature 478607;cg12584551;OPHN1
feature 118153;cg03475509;null
feature 249225;cg07638334;DIP2C
feature 52618;cg01777397;CLIP4
feature 36235;cg06894687;QSOX1
feature 118154;cg05121006;null
feature 101775;cg19459508;KPNA4
feature 3472;cg07345710;PRDM16
feature 331158;cg15192986;CPB2
feature 445843;cg19824388;ADM5
feature 249241;cg04806237;DIP2C
feature 380319;cg06364315;NETO2
feature 36251;cg19936954;QSOX1
feature 413094;cg10195415;TRIM65
feature 331175;cg02696428;LCP1
feature 249248;cg01308737;DIP2C
feature 118180;cg24275315;NKX6-1
feature 52645;cg09942743;ALK
feature 462241;cg27037013;null
feature 118184;cg17444738;NKX6-1
feature 19884;cg23092823;PODN
feature 478633;cg13370916;STARD8
feature 298420;cg17382048;CXCR5
feature 331185;cg21968535;null
feature 445875;cg03337057;TSKS
feature 134587;cg09062288;PDE4D
feature 3524;cg25150520;PRDM16
feature 19908;cg14212966;SLC1A7
feature 3526;cg22497969;PRDM16
feature 118219;cg03470772;CDS1
feature 314831;cg23907053;RAB3IP
feature 36299;cg14989164;LHX4
feature 396759;cg02025583;TMEM220
feature 282070;cg03479289;KIAA1549L
feature 232913;cg13525837;KCNV1
feature 462291;cg15660965;SMIM11A
feature 216537;cg04492769;null
feature 167385;cg20067471;null
feature 3549;cg07974025;PRDM16
feature 101855;cg03413208;null
feature 282074;cg07622833;KIAA1549L
feature 19937;cg10438560;null
feature 151014;cg19473068;RASGEF1C
feature 167402;cg02010152;HLA-DOB
feature 36331;cg22430700;null
feature 249324;cg04926193;DIP2C
feature 478707;cg22355031;EFNB1
feature 118263;cg12350288;null
feature 216565;cg14362920;PTPRN2
feature 101878;cg02461627;SPTSSB
feature 331260;cg20294319;LRCH1
feature 282109;cg20583684;C11orf91
feature 3579;cg12800122;PRDM16
feature 298489;cg12159215;UPK2
feature 478726;cg18043690;null
feature 69123;cg13431028;STK39
feature 429573;cg25637520;KDM4B
feature 216576;cg19261526;PTPRN2
feature 364033;cg26488183;FAM219B
feature 36360;cg01022200;KIAA1614
feature 36366;cg12604950;KIAA1614
feature 282133;cg24871046;CD59
feature 429591;cg22079102;KDM4B
feature 413204;cg00498401;EVPL
feature 478739;cg01288367;PJA1
feature 429587;cg02633409;KDM4B
feature 216597;cg10471944;PTPRN2
feature 413201;cg18657389;EVPL
feature 347666;cg18422058;NRXN3
feature 429598;cg07846737;KDM4B
feature 216601;cg03900492;PTPRN2
feature 19994;cg24553773;LRP8
feature 232984;cg22052659;CSMD3
feature 396827;cg11486285;null
feature 216610;cg13464117;PTPRN2
feature 249377;cg08605347;DIP2C
feature 265766;cg07895149;CALHM2
feature 380455;cg06303529;null
feature 396837;cg15094819;DNAH9
feature 396835;cg26960562;DNAH9
feature 282158;cg07164065;null
feature 429613;cg24214903;KDM4B
feature 167470;cg00720839;TAP2
feature 183855;cg01075002;TIAM2
feature 413227;cg27494087;GALR2
feature 282164;cg14762024;null
feature 200242;cg23448850;null
feature 413236;cg07963349;GALR2
feature 3635;cg04605504;PRDM16
feature 347702;cg24020215;NRXN3
feature 216631;cg00423811;PTPRN2
feature 298545;cg21561712;SLC37A4
feature 413232;cg25022086;GALR2
feature 20023;cg26527263;null
feature 183864;cg17809380;TIAM2
feature 36411;cg05301102;STX6
feature 380480;cg04834502;N4BP1
feature 249413;cg26245549;DIP2C
feature 396865;cg11953916;ZNF18
feature 282184;cg05527996;LMO2
feature 69197;cg02158567;NOSTRIN
feature 396873;cg02746232;MAP2K4
feature 265814;cg07869830;NEURL1
feature 446035;cg08300343;NUP62
feature 233046;cg01356948;TRPS1
feature 216660;cg26158710;PTPRN2
feature 118363;cg09565526;C4orf36
feature 101979;cg16102247;BCHE
feature 183896;cg10743291;CLDN20
feature 429658;cg10821320;KDM4B
feature 85599;ch.3.680450R;TRIM71
feature 216677;cg11003780;PTPRN2
feature 134766;cg19602446;null
feature 216686;cg17701146;PTPRN2
feature 167535;cg13477582;TAP2
feature 216684;cg26886268;PTPRN2
feature 478839;cg17847781;IGBP1
feature 446071;cg22511904;VRK3
feature 265846;cg26550162;NEURL1
feature 413300;cg16672637;FOXJ1
feature 446069;cg01879458;VRK3
feature 364150;cg18775702;C15orf39
feature 151153;cg19897330;SCGB3A1
feature 396926;cg04515268;null
feature 216699;cg19689679;PTPRN2
feature 282239;cg08202743;ABTB2
feature 380538;cg05815255;CBLN1
feature 249468;cg03038245;DIP2C
feature 380549;cg14933439;C16orf78
feature 216706;cg10502354;PTPRN2
feature 380551;cg24642468;C16orf78
feature 265858;cg08728732;SH3PXD2A
feature 69255;cg13436799;LRP2
feature 347788;cg14373410;TSHR
feature 36493;cg25305993;null
feature 216717;cg14091258;PTPRN2
feature 52881;cg26767897;XDH
feature 85651;cg04397936;CRTAP
feature 331414;cg16985320;RB1
feature 233110;cg21301240;EIF3H
feature 118423;cg08197287;AFF1
feature 315026;cg14026788;TBC1D15
feature 396944;cg12799781;MYOCD
feature 85655;cg03774708;CRTAP
feature 429724;cg26359109;PTPRS
feature 446106;cg24296452;IZUMO2
feature 118428;cg14272573;AFF1
feature 216732;cg00476944;PTPRN2
feature 151197;cg24576804;FLT4
feature 347812;cg14421490;GTF2A1
feature 265890;cg19726408;SH3PXD2A
feature 134820;cg25656762;null
feature 85671;cg03497399;SUSD5
feature 200362;cg01702225;null
feature 331439;cg19296958;RB1
feature 315055;cg14847514;TPH2
feature 36524;cg08903425;CACNA1E
feature 347816;cg17498523;GTF2A1
feature 118448;cg02303592;KLHL8
feature 265904;cg18675043;SH3PXD2A
feature 413370;cg02392176;PRPSAP1
feature 216766;cg02660277;PTPRN2
feature 3775;cg12635919;PRDM16
feature 347847;cg23690444;null
feature 3779;cg17438636;PRDM16
feature 134854;cg01131866;KIF2A
feature 380609;cg03087880;ZNF423
feature 282318;cg01473816;ELF5
feature 36555;cg06361127;ZNF648
feature 3788;cg13242468;PRDM16
feature 315080;cg13663218;TRHDE-AS1
feature 413387;cg07625129;SPHK1
feature 184015;cg17869152;null
feature 151251;cg15264904;MGAT1
feature 282332;cg14022090;EHF
feature 216796;cg14795528;PTPRN2
feature 265958;cg08370839;OBFC1
feature 200416;cg20062492;EGFR
feature 151270;cg21898046;MGAT1
feature 462563;cg20643029;CLDN14
feature 282339;cg15994604;EHF
feature 233195;cg09439192;SLC30A8
feature 118504;cg09590733;DSPP
feature 233194;cg07459489;SLC30A8
feature 233192;cg27105990;null
feature 20206;cg09771429;LDLRAD1
feature 380650;cg06968354;ZNF423
feature 364277;cg23508591;PTPN9
feature 184050;cg03561416;ARID1B
feature 331508;cg17527195;null
feature 446195;cg15016511;null
feature 315133;cg02765179;null
feature 462588;cg24127719;null
feature 102141;cg10351165;MECOM
feature 462584;cg22274813;null
feature 118529;cg06891869;MEPE
feature 200450;cg05527416;null
feature 134918;cg04206637;null
feature 462594;cg26144458;null
feature 462593;cg24112562;null
feature 380686;ch.16.48460639F;null
feature 331542;cg07447742;MLNR
feature 134935;cg16280141;HTR1A
feature 134933;cg04694812;HTR1A
feature 216859;cg04207084;PTPRN2
feature 216858;cg15771432;PTPRN2
feature 282393;cg20971158;CD44
feature 53022;cg23627062;LINC00486
feature 184098;cg18829541;ARID1B
feature 118561;cg15109550;PKD2
feature 233250;cg22975816;EXT1
feature 249632;cg13686013;null
feature 397091;cg06797835;COX10
feature 462626;cg16851417;SIM2
feature 479009;cg00908601;FOXO4
feature 200484;cg24399349;null
feature 134949;cg16485558;RNF180
feature 446250;cg17774764;SPIB
feature 282408;cg19292760;CD44
feature 118573;cg25295218;ABCG2
feature 102191;cg17218628;null
feature 200499;cg05170183;VOPP1
feature 298800;cg08533336;USP2
feature 233268;cg20389847;EXT1
feature 397119;cg14819838;CDRT15
feature 315194;cg15017728;CAPS2
feature 462649;cg04648480;SIM2
feature 315195;cg04395822;CAPS2
feature 167741;cg19412007;PSMB9
feature 282438;cg19112204;SLC1A2
feature 233281;cg14485744;EXT1
feature 298818;cg15648239;USP2
feature 85833;cg06197503;STAC
feature 151374;cg04492927;BTNL9
feature 347976;cg15922990;FLRT2
feature 53070;cg08818866;LTBP1
feature 102222;cg18664508;ACTRT3
feature 3925;cg26786407;MEGF6
feature 216917;cg16518986;PTPRN2
feature 446288;cg04541675;FAM71E1
feature 298846;cg00156427;THY1
feature 216927;cg15733309;PTPRN2
feature 69468;cg22071224;LINC01124
feature 200547;cg05610198;null
feature 348004;cg01023967;null
feature 184163;cg23389785;ZDHHC14
feature 249697;cg10435618;null
feature 85859;cg13267619;null
feature 233322;cg21755755;SAMD12
feature 479085;cg21201934;ZMYM3
feature 380782;cg02227036;null
feature 85869;cg09550909;TRANK1
feature 20335;cg17819831;SSBP3
feature 429940;cg19406914;DUS3L
feature 135024;cg15100112;null
feature 233337;cg05230834;SAMD12
feature 429956;cg05885668;null
feature 151428;cg05258736;null
feature 397184;cg02228492;HS3ST3B1
feature 167817;cg14234112;null
feature 298895;cg00499837;NECTIN1
feature 249741;cg04426620;null
feature 348053;cg10172979;null
feature 36755;cg26809372;LAMC1
feature 298898;cg03036422;NECTIN1
feature 446352;cg19825302;SNAR-F
feature 151445;cg17942925;null
feature 413598;cg12472603;MXRA7
feature 348057;cg01733928;null
feature 184223;cg10525394;null
feature 315289;cg09314702;null
feature 397222;cg02077256;PMP22
feature 102304;cg27101425;GPR160
feature 233377;cg07083896;TNFRSF11B
feature 216999;cg00946316;PTPRN2
feature 380835;cg06207201;SNX20
feature 36776;cg23696949;LAMC2
feature 4011;cg12615205;MEGF6
feature 462763;cg02532999;DSCR3
feature 397226;cg13164164;PMP22
feature 479159;cg27187671;OGT
feature 479158;cg27615590;OGT
feature 85948;cg06284479;LRRFIP2
feature 167875;cg20392842;HLA-DMB
feature 20417;cg11837749;ACOT11
feature 446407;cg24220046;SHANK1
feature 4037;cg06775523;MEGF6
feature 462798;cg17731209;null
feature 413645;cg22450146;MIR636
feature 217036;cg15684231;PTPRN2
feature 282571;cg26710371;LDLRAD3
feature 430025;cg03071553;FUT5
feature 446420;cg23323297;SHANK1
feature 446419;cg02631082;SHANK1
feature 331731;cg18546006;TRIM13
feature 20439;cg26406563;MROH7
feature 266205;cg12848417;SORCS1
feature 102360;cg14612335;SKIL
feature 462813;cg20515679;KCNJ6
feature 413659;cg05449190;null
feature 4062;cg22494767;null
feature 217053;cg10613546;PTPRN2
feature 184285;cg10799846;SYNJ2
feature 446439;cg05627987;SHANK1
feature 446437;cg13365901;SHANK1
feature 266215;cg16415058;SORCS1
feature 282604;cg26601310;PRR5L
feature 233450;cg14409958;ENPP2
feature 413687;cg21724451;MGAT5B
feature 102384;cg07137845;CLDN11
feature 446450;cg10773601;CLEC11A
feature 430067;cg23342234;CAPS
feature 102392;cg17078427;CLDN11
feature 348159;cg16137564;null
feature 36859;cg12725906;ARPC5
feature 479239;cg03679269;NHSL2
feature 217089;cg25059070;PTPRN2
feature 266253;cg15808835;null
feature 266249;cg25898550;null
feature 299029;cg18331098;OAF
feature 167955;cg18494841;BRD2
feature 282646;cg07118866;TRAF6
feature 331793;cg01207974;null
feature 397328;cg03025569;TRIM16
feature 462865;cg12746557;KCNJ15
feature 413727;cg11661236;MGAT5B
feature 364572;cg03961086;RCN2
feature 86040;cg08229360;CTDSPL
feature 266271;cg05278858;null
feature 364571;cg06336613;RCN2
feature 135197;cg06912172;MAST4
feature 53280;cg01460969;STRN
feature 20512;cg03557698;LEXM
feature 217127;cg02369113;PTPRN2
feature 135212;cg20396510;MAST4
feature 53294;cg00585253;GPATCH11
feature 380970;cg01146232;SALL1
feature 331818;cg20618076;ST13P4
feature 315435;cg27280332;null
feature 200755;cg03389650;null
feature 20528;cg13548810;DHCR24
feature 4147;cg01101400;WRAP73
feature 102452;cg24527591;null
feature 69687;cg16017358;HAT1
feature 217140;cg15230900;PTPRN2
feature 299069;cg05695015;TMEM136
feature 184377;cg19358590;null
feature 479290;cg16730484;RPS4X
feature 200765;cg11356767;null
feature 430137;cg08268652;RFX2
feature 200770;cg17628556;null
feature 184384;cg24866320;null
feature 86083;cg07759247;VILL
feature 380999;cg16746369;null
feature 217152;cg02704570;PTPRN2
feature 20547;cg15129052;null
feature 151625;cg15253304;null
feature 462921;cg15892280;ETS2
feature 151635;cg27553419;null
feature 299094;cg12819548;ARHGEF12
feature 331859;cg27126505;DLEU7
feature 4183;cg24336278;TP73
feature 217176;cg08401143;PTPRN2
feature 217180;cg02445395;PTPRN2
feature 430182;cg06633438;MLLT1
feature 413799;cg04867652;SEC14L1
feature 200802;cg01546595;null
feature 479328;cg24630097;HDAC8
feature 397422;cg21795699;ZSWIM7
feature 315496;cg03835709;NAV3
feature 348264;cg05053979;FOXN3
feature 69742;cg17737681;DLX1
feature 413815;cg04308797;SEC14L1
feature 446583;cg19014858;KLK6
feature 413812;cg08890627;SEC14L1
feature 331895;cg22090404;RNASEH2B
feature 135280;cg16451803;null
feature 315504;cg12871652;NAV3
feature 168054;cg17478371;BRD2
feature 479347;cg09966745;PHKA1
feature 331891;cg10632429;RNASEH2B
feature 200826;cg07618768;null
feature 364670;ch.15.75593923F;null
feature 151677;cg14585050;null
feature 479352;cg20018992;null
feature 69761;cg04522045;null
feature 364677;cg06524120;null
feature 233605;cg19747659;null
feature 348290;cg07010028;FOXN3
feature 381071;cg02709321;TOX3
feature 20620;cg03772567;USP24
feature 37006;cg17170262;EDEM3
feature 4239;cg11585071;TP73
feature 397462;cg17742451;CENPV
feature 348308;cg01833755;FOXN3
feature 4242;cg03043665;TP73
feature 233625;cg21491443;null
feature 151705;cg06392169;IRF4
feature 446619;cg14591460;KLK9
feature 446617;cg20103311;KLK9
feature 430233;cg02020518;PSPN
feature 151709;cg21277995;IRF4
feature 135330;cg25195415;PIK3R1
feature 200864;cg11895489;null
feature 135335;cg07208333;PIK3R1
feature 299169;cg05431964;GRIK4
feature 381091;cg09626061;null
feature 282796;cg19071225;API5
feature 446636;cg15910208;KLK10
feature 217262;cg02720761;PTPRN2
feature 413864;cg02975107;SEPT9
feature 348331;cg16505403;FOXN3
feature 315572;cg24592892;null
feature 348343;cg15314212;null
feature 413875;cg11468193;SEPT9
feature 200884;cg18871179;null
feature 200891;cg02728544;null
feature 86205;cg12452909;ACVR2B
feature 397499;cg00960580;UBB
feature 168127;cg15737554;HLA-DOA
feature 331975;cg20427331;INTS6
feature 430276;cg15187882;SLC25A23
feature 151745;cg09222732;null
feature 299200;cg05414783;TECTA
feature 4301;cg10634619;TP73-AS1
feature 282838;cg14294096;MIR670
feature 118995;cg06065089;BMPR1B
feature 282839;cg07616094;MIR670
feature 479442;cg08195522;FTX
feature 118996;cg03658557;BMPR1B
feature 20696;cg14614643;null
feature 430302;cg11599981;DENND1C
feature 69848;ch.2.3504351F;null
feature 20697;cg09233658;null
feature 102619;cg17071181;FNDC3B
feature 315615;cg24827399;PPP1R12A
feature 282841;cg13311939;null
feature 217309;cg10767008;PTPRN2
feature 413912;cg10755077;SEPT9
feature 315611;cg24734184;PPP1R12A
feature 135392;cg24088685;CCNB1
feature 200935;cg19595886;null
feature 151783;cg07558259;EXOC2
feature 446703;cg01413268;CTU1
feature 332015;cg06659380;WDFY2
feature 282862;cg14059420;null
feature 315625;cg23550704;null
feature 250098;cg17077845;ADARB2
feature 20722;cg03655395;null
feature 86261;cg03825810;SCN11A
feature 168182;cg24476363;HLA-DOA
feature 135415;cg15556672;MRPS36
feature 86263;cg18677812;SCN11A
feature 86265;cg23462788;SCN11A
feature 4344;cg17855390;null
feature 86269;cg01426195;null
feature 217342;cg06228260;PTPRN2
feature 135427;cg18275539;CDK7
feature 37121;cg26795702;null
feature 37126;cg24351427;null
feature 102666;cg12462499;FNDC3B
feature 446730;cg25261331;SIGLEC9
feature 217363;cg02773779;PTPRN2
feature 446740;cg00833257;SIGLEC7
feature 364816;cg03499581;SH2D7
feature 397584;cg02295078;ZNF287
feature 463135;cg14219562;BACE2
feature 463133;cg04954795;BACE2
feature 364830;cg21788396;CIB2
feature 4380;cg05643503;LRRC47
feature 348443;cg20276874;PSMC1
feature 315674;cg10868277;MYF5
feature 37153;cg18221016;HMCN1
feature 151846;cg17487705;null
feature 479521;cg11340371;ABCB7
feature 463136;cg16635863;BACE2
feature 397601;cg08165592;null
feature 397613;cg14905731;null
feature 4398;cg09321566;CEP104
feature 282933;cg26985203;ALKBH3
feature 69938;cg23622047;RAPGEF4
feature 69940;cg01742357;RAPGEF4
feature 119092;cg14454094;RAP1GDS1
feature 414000;cg21808045;SEPT9
feature 201018;cg14644941;LOC100287834
feature 119096;cg25808538;null
feature 20793;cg16648841;C8A
feature 201016;cg02643647;LOC100287834
feature 168254;cg10850215;HLA-DPB1
feature 69948;cg08754268;RAPGEF4
feature 299329;cg22856771;null
feature 299341;cg04265964;null
feature 282958;cg06997305;null
feature 233800;cg12002745;null
feature 217421;cg07979652;PTPRN2
feature 119124;cg23246886;TSPAN5
feature 151893;cg21223521;LINC01622
feature 414044;cg02565715;null
feature 37213;cg25837803;PTGS2
feature 282982;cg03105379;ACCSL
feature 381286;cg01337391;null
feature 217440;cg19268477;PTPRN2
feature 184679;cg23026228;null
feature 266594;cg05563110;ADRA2A
feature 315746;cg21231944;PPFIA2
feature 250218;cg27429195;ADARB2
feature 217449;cg07783094;PTPRN2
feature 348527;cg18671037;null
feature 266601;cg13777798;null
feature 282985;cg18265608;ACCS
feature 332139;cg04649468;null
feature 430441;cg02085507;TRIP10
feature 250220;cg02887530;ADARB2
feature 20849;cg08123701;DAB1
feature 86388;cg08206536;SLC25A38
feature 299378;cg16949103;MIR100HG
feature 86390;cg12534466;SLC25A38
feature 463216;cg14982276;TMPRSS2
feature 201083;cg02850546;null
feature 381309;cg04773333;null
feature 479614;cg03665601;ATRX
feature 53631;cg20799917;GALM
feature 348548;cg18498263;TTC7B
feature 381319;cg02981942;null
feature 4482;cg26020826;LINC01134
feature 446852;cg00481739;SIGLEC10
feature 250246;cg08218646;ADARB2
feature 217478;cg02078164;PTPRN2
feature 70023;cg03128025;null
feature 53639;cg20957316;SRSF7
feature 217481;cg06621425;PTPRN2
feature 217487;cg10152633;PTPRN2
feature 446859;cg03582327;SIGLEC10
feature 217490;cg16992960;PTPRN2
feature 446868;cg17521120;SIGLEC8
feature 479635;cg23832225;MAGT1
feature 299409;cg14530143;null
feature 266642;cg14119527;null
feature 299411;cg21854228;null
feature 86424;cg24351916;SNORA62
feature 135577;cg12625437;null
feature 332184;cg14645546;VPS36
feature 20898;cg06710648;DAB1
feature 70050;cg02749511;null
feature 201127;cg19127541;null
feature 381347;cg16700620;IRX5
feature 135589;cg23300372;CARTPT
feature 4522;cg10510935;null
feature 4530;cg13443938;null
feature 201136;cg24729221;null
feature 233911;cg16903025;FBXO32
feature 201145;cg13388277;ZNF727
feature 381374;cg03782157;null
feature 184767;cg10634217;TCP1
feature 4544;cg00600854;null
feature 397767;cg19636308;FLCN
feature 446916;cg03780079;null
feature 299456;cg16564135;UBASH3B
feature 446924;cg08461949;null
feature 397773;cg10345980;FLCN
feature 201167;cg20164601;null
feature 4556;cg01150351;null
feature 37327;cg05374271;RGS2
feature 315860;cg21836370;null
feature 233937;cg07962311;KLHL38
feature 348626;cg06907680;C14orf159
feature 315870;cg25800765;ALX1
feature 135641;ch.5.1339988F;MAP1B
feature 348632;cg12563839;C14orf159
feature 233949;cg00283535;ANXA13
feature 365019;cg08321268;CHRNB4
feature 283099;cg26019250;null
feature 315876;cg02409351;ALX1
feature 315878;cg07780095;ALX1
feature 283111;cg01478204;null
feature 381409;cg05731816;null
feature 381408;cg16473125;null
feature 315874;cg25678815;ALX1
feature 217572;cg15919689;PTPRN2
feature 348642;cg10297617;C14orf159
feature 299496;cg26239495;C11orf63
feature 250352;cg12072770;null
feature 168443;cg03562759;COL11A2
feature 397820;cg07551230;null
feature 233983;cg20890440;FER1L6
feature 53756;cg01156394;null
feature 332283;cg27360326;PCDH8
feature 168451;cg15047502;COL11A2
feature 168448;cg01828813;COL11A2
feature 4610;cg13495205;AJAP1
feature 463364;cg00054774;C2CD2
feature 446978;cg17657179;HAS1
feature 332289;cg16027761;PCDH8
feature 168453;cg17790159;COL11A2
feature 463360;cg19390317;C2CD2
feature 299523;cg02179652;BSX
feature 414222;cg12798338;TMC8
feature 168463;cg06924878;COL11A2
feature 414219;cg02911077;TMC8
feature 70156;cg04105760;SP9
feature 184851;cg09555124;IGF2R
feature 168464;cg23945333;COL11A2
feature 184849;cg08350488;IGF2R
feature 381458;cg26663091;null
feature 250395;cg23939236;null
feature 381471;cg10079740;MMP2
feature 283166;cg25456144;CD82
feature 4636;cg24694502;AJAP1
feature 135709;cg00657287;ZNF366
feature 21025;cg15712974;null
feature 152103;cg01395127;null
feature 4646;cg11735846;AJAP1
feature 135723;cg15037004;ZNF366
feature 234024;cg01828911;TMEM65
feature 102957;cg18475969;null
feature 152108;cg04206219;null
feature 168492;cg10543376;COL11A2
feature 4655;cg03124858;AJAP1
feature 463415;cg19766460;UMODL1
feature 21040;cg07810476;null
feature 266805;cg07591090;TCF7L2
feature 315959;cg12709030;TMTC3
feature 70194;cg20345325;CIR1
feature 332351;cg12101340;null
feature 250431;cg24161838;null
feature 348729;cg22971029;CCDC88C
feature 152125;cg16935039;null
feature 168514;cg00115458;COL11A2
feature 463429;cg20214535;ABCG1
feature 266823;cg05923857;TCF7L2
feature 102978;cg04365699;null
feature 365126;ch.15.76992553F;null
feature 283201;cg04898130;TSPAN18
feature 184906;cg04310488;SLC22A2
feature 4680;cg22687211;AJAP1
feature 70219;cg19759282;GPR155
feature 152137;cg23572376;FOXC1
feature 447053;cg24886257;null
feature 381512;cg03860054;SLC6A2
feature 250446;cg14036821;null
feature 348757;cg08017547;CCDC88C
feature 266839;cg23459363;null
feature 184918;cg02666489;SLC22A2
feature 4696;cg04621944;null
feature 21081;cg07503392;FGGY
feature 430685;cg22255483;PNPLA6
feature 184926;cg19643109;null
feature 283226;cg12730562;TSPAN18
feature 250475;cg02904062;null
feature 70249;cg17165848;WIPF1
feature 135784;cg23374814;FCHO2
feature 184937;cg06295784;SLC22A3
feature 266856;cg26101767;NRAP
feature 479850;cg05204037;APOOL
feature 184941;cg23898998;SLC22A3
feature 348778;cg08308934;PPP4R3A
feature 184946;cg15363979;SLC22A3
feature 316023;cg04257163;null
feature 168564;cg21771125;COL11A2
feature 266877;cg22906389;CASP7
feature 70266;cg01356950;WIPF1
feature 86653;cg17685679;ULK4
feature 152188;cg26908825;GMDS
feature 316026;cg26099158;null
feature 381562;cg00866976;GNAO1
feature 397945;cg27208169;RAI1
feature 135810;cg07435275;null
feature 119425;cg03582157;null
feature 184966;cg11975608;LPA
feature 299649;cg08428868;null
feature 184971;cg02956962;null
feature 152203;cg19466906;GMDS
feature 234127;cg13425294;null
feature 250510;cg15039604;null
feature 299658;cg24402151;null
feature 135826;cg00051307;null
feature 283285;cg02674693;null
feature 299665;cg13647528;GRAMD1B
feature 86680;cg19230867;null
feature 53914;cg22389308;null
feature 414363;cg22749855;SOCS3
feature 168605;cg23231727;COL11A2
feature 217756;cg13822242;PTPRN2
feature 299685;cg03866836;GRAMD1B
feature 348839;cg21883802;FBLN5
feature 86695;cg08804892;TRAK1
feature 365218;cg25456849;ANKRD34C
feature 397998;cg11271188;RAI1
feature 348844;cg17319007;FBLN5
feature 381614;cg07024458;GNAO1
feature 447147;cg18678067;ZNF836
feature 430774;cg16677058;PCP2
feature 217781;cg22056595;PTPRN2
feature 86712;cg04396110;TRAK1
feature 37565;cg12578211;C1orf53
feature 86716;cg07365452;TRAK1
feature 37567;cg26048448;null
feature 70337;cg09456216;CHN1
feature 86723;cg05785565;CCK
feature 250566;cg25949033;PFKP
feature 479937;cg04875162;PABPC5
feature 234187;cg24358599;NSMCE2
feature 37580;cg08008403;LHX9
feature 332503;cg09792378;null
feature 168657;cg21232625;COL11A2
feature 283359;cg26290543;null
feature 316123;cg10255237;null
feature 37603;cg00795248;LHX9
feature 37604;cg08610862;LHX9
feature 414434;cg24677192;DNAH17
feature 365280;cg11399576;null
feature 135911;cg00177388;null
feature 479968;cg24381372;FAM133A
feature 414433;cg03830375;DNAH17
feature 463584;cg08729135;PDE9A
feature 168682;cg25381091;RXRB
feature 4841;cg09259053;NPHP4
feature 185064;cg08424166;AGPAT4
feature 21228;cg21414842;NFIA
feature 135919;cg08742194;null
feature 217836;cg19423622;PTPRN2
feature 4847;cg15466571;NPHP4
feature 283380;cg11188440;null
feature 266999;cg22923514;VWA2
feature 398066;cg08455676;null
feature 398067;cg25525087;null
feature 381683;cg03015433;MT3
feature 267000;cg10407585;VWA2
feature 4862;cg20277740;NPHP4
feature 267002;cg04689606;VWA2
feature 37630;cg19624630;NEK7
feature 267015;cg02465859;AFAP1L2
feature 185094;cg24107899;PARK2
feature 234249;cg16225800;null
feature 152334;cg02057688;MYLK4
feature 332565;cg26737458;TDRD3
feature 70416;cg00674679;null
feature 21266;cg00560072;NFIA
feature 86802;cg27550783;SS18L2
feature 135959;cg07613364;null
feature 398111;cg22123504;DRC3
feature 267037;cg17716986;null
feature 348958;cg21113318;RIN3
feature 316191;cg11119301;null
feature 348953;cg08114373;RIN3
feature 299801;cg17440085;null
feature 398105;cg11499431;TOM1L2
feature 185122;cg15275393;PARK2
feature 70432;cg23429510;null
feature 37670;cg15626828;PTPRC
feature 135976;cg17561030;BTF3
feature 234280;cg03387289;null
feature 217906;cg06937201;ESYT2
feature 299829;cg24174996;OR8B4
feature 283446;cg23193177;null
