feature 411022;cg00515242;CACNG5
feature 386445;cg14720455;SLC38A8
feature 374156;cg10123654;ADCY9
feature 107917;cg11104416;LOC100130872
feature 411019;cg16596106;null
feature 169356;cg24750920;RGL2
feature 345482;cg16094511;C14orf181
feature 42384;cg05701431;CNIH3
feature 75155;cg19223411;CTDSP1
feature 427410;cg13640804;DOT1L
feature 386461;cg03515246;null
feature 87451;cg17658717;CLEC3B
feature 435613;cg09993699;BST2
feature 107930;cg07928191;CTBP1
feature 210339;cg06479434;CALU
feature 365991;cg03752741;SH3GL3
feature 62882;cg07515787;ST6GAL2
feature 357798;cg13084158;RTF1
feature 390561;cg05780014;ANKRD11
feature 75174;cg22446445;VIL1
feature 79270;ch.2.4853641F;ILKAP
feature 329135;cg14150115;null
feature 234926;cg06772221;SLA
feature 370102;cg04145621;FAM195A
feature 456114;cg15557144;EMILIN3
feature 423344;cg23085662;null
feature 21942;cg09665332;SGIP1
feature 472508;cg03610636;CELSR1
feature 38331;cg16986578;ELF3
feature 255423;cg16919449;null
feature 165308;cg06336221;SKIV2L
feature 198082;cg07648698;AMPH
feature 58818;cg22052672;RTKN
feature 218560;cg07874755;null
feature 329152;cg08542640;null
feature 304577;cg05592114;C1R
feature 34248;cg26070020;LMX1A
feature 120271;cg16002355;PITX2
feature 26066;cg19755069;CSF1
feature 452050;cg26650480;RASSF2
feature 132567;cg27638727;UGT3A2
feature 460240;cg09966455;COL20A1
feature 300508;cg18390528;KIRREL3
feature 300509;cg10589353;KIRREL3
feature 259546;cg13997668;SPOCK2
feature 194015;cg08604097;NXPH1
feature 194012;cg09225457;NXPH1
feature 353767;cg12050054;C14orf80
feature 210401;cg14678430;FLNC
feature 91618;cg10542584;FEZF2
feature 194021;cg15285250;NXPH1
feature 128486;cg08888487;null
feature 316899;cg20697958;CDK17
feature 280041;cg03198203;PLEKHA7
feature 79340;cg24831107;PER2
feature 259564;cg00101602;ASCC1
feature 157170;cg27641532;null
feature 87536;cg15781573;LARS2
feature 157172;cg25106913;null
feature 120313;cg17358883;PITX2
feature 308731;cg17310654;SCAF11
feature 34304;cg27447874;null
feature 472581;cg26492175;GRAMD4
feature 202241;cg06104667;TRIM50
feature 226817;cg06458171;null
feature 177671;cg06035531;PRDM13
feature 13830;cg24155427;null
feature 443905;cg03576469;CCDC8
feature 116233;cg18903398;null
feature 255503;cg08349602;ZNF248
feature 226833;cg14219543;null
feature 177684;cg17302155;PRDM13
feature 198171;cg02582587;POU6F2
feature 329246;cg01411823;MEDAG
feature 386587;cg08701843;WFDC1
feature 173597;cg12477370;RUNX2
feature 267803;cg26172385;EIF3A
feature 210467;cg07493435;null
feature 480807;cg03783575;IL1RAPL2
feature 308773;cg02504521;SLC38A1
feature 202272;cg20554353;null
feature 132645;cg04084618;SLC1A3
feature 214571;cg12616484;CHPF2
feature 243240;cg01765174;TRIM14
feature 206383;cg05287409;MCM7
feature 58924;cg08973382;LBX2-AS1
feature 30252;cg23724738;LCE3E
feature 58925;cg11985480;LBX2-AS1
feature 108079;cg04863758;MAEA
feature 370219;cg02851105;JMJD8
feature 136754;cg06407441;null
feature 26161;cg01016662;null
feature 370228;cg08682334;WDR24
feature 226865;cg15837830;null
feature 214576;cg18476993;null
feature 374320;cg01485157;VASN
feature 108087;cg18299068;MAEA
feature 202296;cg16997732;BAZ1B
feature 185918;cg16077125;RPS6KA2
feature 157246;cg02805890;null
feature 308794;cg13591723;SLC38A2
feature 108096;cg07110949;MAEA
feature 46657;cg00938877;OR2L2
feature 456260;cg02267756;SGK2
feature 63043;cg27633877;null
feature 415296;cg01426818;null
feature 366147;cg17176423;null
feature 448079;cg23067810;null
feature 415306;cg00483030;CBX4
feature 42573;cg01393234;null
feature 181836;cg02705163;NHSL1
feature 276043;cg14895961;IGF2-AS
feature 292427;ch.11.71909907R;null
feature 439894;cg03611452;ZNF781
feature 218711;cg22559494;null
feature 386640;cg04832450;ATP2C2
feature 5719;cg04342483;CAMTA1
feature 169557;cg23796713;ZBTB22
feature 452177;cg27657685;null
feature 46680;cg20812354;OR2M2
feature 333406;cg26132774;null
feature 136798;cg15089314;BHMT2
feature 276059;cg03553386;IGF2
feature 300644;cg26494337;null
feature 79459;cg07070824;null
feature 390765;cg03286774;SPG7
feature 46696;cg13385794;null
feature 308845;cg06021750;null
feature 136818;cg11770080;BHMT
feature 50802;cg25160978;GDF7
feature 136823;cg05970033;null
feature 145015;cg11334165;null
feature 243317;cg13593548;COL15A1
feature 300670;cg07101781;ETS1
feature 444029;cg08232895;PRKD2
feature 255615;cg19735637;LINC00999
feature 374392;cg04091712;CDIP1
feature 9855;cg14014854;IFFO2
feature 46719;cg07834423;OR2T5
feature 149117;cg21584251;null
feature 304772;cg13323752;SLC2A14
feature 353925;cg18115481;null
feature 87681;cg15068835;FYCO1
feature 50817;cg14780466;GDF7
feature 34434;cg17940268;MIR921
feature 439940;cg05606331;null
feature 120453;cg10871779;NEUROG2
feature 390786;cg03740221;SPG7
feature 34440;cg25194322;FAM78B
feature 112266;cg04427469;null
feature 5771;cg02275084;CAMTA1
feature 161427;cg24144175;PPP1R10
feature 292502;cg27090029;ARAP1
feature 153238;cg03707308;NRN1
feature 456339;cg16970323;TOX2
feature 435856;cg16744531;B3GNT3
feature 325276;cg09075307;EP400
feature 321181;cg03339668;CIT
feature 132763;cg26473844;GDNF
feature 54939;cg02315315;LINC01119
feature 272031;cg05904135;NKX6-2
feature 374424;cg08819417;UBALD1
feature 79519;cg00720581;null
feature 349857;cg22838003;BDKRB1
feature 46757;cg10402995;LYPD8
feature 173735;cg08392126;null
feature 329376;cg22593432;null
feature 276140;cg08241307;null
feature 480943;cg12537796;null
feature 218799;cg00553967;null
feature 329387;cg16941656;FRY
feature 206513;cg13210467;STAG3
feature 243383;cg13422870;STX17
feature 210614;cg25969460;AHCYL2
feature 353968;cg20902104;null
feature 382654;cg04036430;CDH11
feature 87738;cg00803692;CCR5
feature 124602;cg20176349;SPOCK3
feature 75452;cg23022574;null
feature 71363;cg22359606;NEUROD1
feature 30403;cg12891678;null
feature 26308;cg04275027;null
feature 161478;cg03955698;MRPS18B
feature 313025;cg04207741;NAB2
feature 218821;cg01410522;null
feature 251595;cg03091851;ITIH5
feature 440014;cg09007470;PPP1R14A
feature 67277;cg23095192;ZEB2
feature 50892;cg00865690;null
feature 353993;cg12185873;null
feature 34512;cg10508760;null
feature 341719;cg13012916;SFTA3
feature 386775;cg09699373;null
feature 104147;cg01375719;EPHB3
feature 362198;cg27130493;SMAD3
feature 354006;cg11195909;KIAA0125
feature 75479;cg05231542;CFAP65
feature 415441;cg14193007;TBC1D16
feature 325337;cg08111133;EP400NL
feature 95964;cg13960678;CASR
feature 341720;cg12207120;SFTA3
feature 317145;cg00852595;ANKS1B
feature 50910;cg01659038;null
feature 448217;cg19364083;null
feature 173794;cg11874627;PLA2G7
feature 485095;cg07211220;null
feature 337639;cg16341737;MCF2L
feature 280295;cg04167854;SERGEF
feature 50916;cg25432792;null
feature 300771;cg01681098;FLI1
feature 341740;cg27294268;SFTA3
feature 407276;cg04262140;null
feature 296687;cg24575245;ARHGAP20
feature 247535;cg00820961;KCNT1
feature 145133;cg22839587;DPYSL3
feature 145138;cg08737836;DPYSL3
feature 210674;cg01666416;null
feature 452343;ch.20.209864F;PLCB4
feature 9969;cg18202521;AKR7L
feature 79600;cg12877020;HDAC4
feature 366326;cg06371489;KLHL25
feature 190193;cg04358131;MAFK
feature 14068;cg24694743;HCRTR1
feature 272114;cg14126600;null
feature 358137;cg14511094;CAPN3
feature 304891;cg20633835;FAM90A1
feature 374534;cg09851072;ANKS3
feature 198406;cg11354266;INHBA-AS1
feature 460559;cg15559186;STMN3
feature 182026;cg23017002;null
feature 145160;cg14704758;null
feature 354063;cg16548262;null
feature 83723;cg09396181;WNT7A
feature 341775;cg01630690;null
feature 390921;cg05850404;DPEP1
feature 313097;cg20024953;LRP1
feature 136975;cg07184465;SPZ1
feature 456456;cg01997182;TTPAL
feature 358155;cg23276238;null
feature 18192;cg03385270;TMEM53
feature 247571;cg13473691;KCNT1
feature 112401;cg22560214;null
feature 59154;cg12220426;TACR1
feature 71443;cg27492725;null
feature 411413;cg15761609;FAM20A
feature 157457;cg24892241;null
feature 22292;cg23730181;null
feature 124692;cg08028435;PALLD
feature 341779;cg18468354;null
feature 22295;cg09167553;null
feature 329501;cg11668133;null
feature 448286;cg21878746;LAIR1
feature 243482;cg13709913;GRIN3A
feature 448285;cg24147838;LAIR1
feature 407322;cg02753187;CALCOCO2
feature 50974;cg19093939;KLHL29
feature 83743;cg15060599;null
feature 321307;cg11510131;PXN
feature 333594;cg18445718;null
feature 354085;cg01283712;null
feature 243489;cg14123942;GRIN3A
feature 38692;cg07232945;ADORA1
feature 71461;cg01101876;DNAJC10
feature 145193;cg23132268;JAKMIP2
feature 411435;cg01517431;ABCA9
feature 100143;cg06181508;null
feature 42799;cg03312427;C1orf95
feature 161584;cg02434880;C6orf136
feature 190257;cg12503394;TMEM184A
feature 218938;cg07894516;null
feature 268093;cg23748514;PLPP4
feature 198457;cg11867461;GLI3
feature 59196;cg23857238;EVA1A
feature 259903;cg05697785;SYNPO2L
feature 472889;cg24734347;null
feature 75583;cg06753787;ZFAND2B
feature 333626;cg02772430;SLITRK1
feature 382789;cg00044665;CDH5
feature 366404;cg12937151;null
feature 415567;cg27399481;CCDC40
feature 100173;cg17003736;ZIC4
feature 137036;cg15890734;DHFR
feature 161616;cg02953457;DHX16
feature 235351;cg04849842;KCNK9
feature 182102;cg08109815;NMBR
feature 100181;cg04557018;ZIC4
feature 42837;cg04503570;ITPKB
feature 182101;cg07598952;NMBR
feature 100185;cg12892506;ZIC4
feature 235358;cg21415530;KCNK9
feature 309081;cg05342945;COL2A1
feature 288602;cg01180479;MAP3K11
feature 26464;cg26834680;null
feature 472928;cg13481126;null
feature 427886;cg18253787;SGTA
feature 165737;cg14037463;TNXB
feature 173934;cg22852840;OPN5
feature 1900;cg05463656;PRKCZ
feature 362345;cg11601252;SKOR1
feature 100206;cg21127068;ZIC4
feature 427895;cg23375247;SGTA
feature 337780;cg00053927;MCF2L
feature 157552;cg00448814;NKAPL
feature 374646;cg23460697;UBN1
feature 87929;cg00741656;PRSS42
feature 243578;cg14536088;FSD1L
feature 26490;cg05390402;PIFO
feature 296831;cg02871995;LAYN
feature 231288;cg13461821;PTDSS1
feature 34687;cg25765104;RCSD1
feature 477048;cg23991947;TBC1D25
feature 411526;cg11310812;KCNJ16
feature 259970;cg23269655;CHCHD1
feature 128899;cg07392358;SLC6A3
feature 219008;cg22094781;null
feature 145290;cg10449489;null
feature 198538;cg17399143;null
feature 362389;cg19722326;null
feature 96146;cg18419070;SEMA5B
feature 182170;cg21489622;HIVEP2
feature 231323;cg14538332;SDC2
feature 186266;cg23256235;TCP10
feature 472986;cg17476320;null
feature 350104;cg04921533;null
feature 133027;cg21236090;null
feature 219041;cg06039318;null
feature 350119;cg05857728;null
feature 354214;cg15822259;null
feature 427939;cg04373657;THOP1
feature 169898;cg10502710;SYNGAP1
feature 419759;cg21663181;null
feature 362409;cg26459683;PIAS1
feature 260015;cg05379597;CAMK2G
feature 219059;cg00732232;null
feature 235445;cg16927379;TRAPPC9
feature 186298;cg18267230;null
feature 427964;cg15229323;ZNF554
feature 395195;cg13775913;PLSCR3
feature 210877;cg05426601;CPA1
feature 415685;cg09002092;CARD14
feature 374721;cg02968301;C16orf89
feature 255945;cg10765471;null
feature 174030;cg20364632;null
feature 419787;cg16377998;L3MBTL4
feature 264138;cg12327691;COX15
feature 296907;cg07666098;ALG9
feature 460744;cg21893154;ABHD16B
feature 63440;cg05979619;MERTK
feature 2002;cg09322616;PRKCZ
feature 284630;cg01515155;OR5L1
feature 485331;cg01426558;DDX3Y
feature 174037;cg08942800;CRISP2
feature 223193;cg12082089;null
feature 456669;cg07063463;MATN4
feature 92129;cg13496790;LRIG1
feature 186339;cg01218180;null
feature 88034;cg19207090;null
feature 63460;cg06723287;TMEM87B
feature 14308;cg23885562;IQCC
feature 395235;cg25617307;NLGN2
feature 100326;cg13528513;AGTR1
feature 284652;cg21810664;TRIM51
feature 350189;cg00859112;BCL11B
feature 366572;cg24181188;ISG20
feature 198633;cg17628717;HECW1
feature 219119;cg07179565;null
feature 22511;cg24580724;CRYZ
feature 255987;cg03761665;HNRNPF
feature 391159;cg06554270;TCF25
feature 104434;cg06518884;ETV5
feature 415742;cg12221087;RNF213
feature 186360;cg19820543;null
feature 43004;cg00935430;ZNF678
feature 456699;cg14759366;RBPJL
feature 79873;cg10018933;HDAC4
feature 370694;cg09851343;LMF1
feature 141313;cg26517730;SOWAHA
feature 280576;cg09346831;MRGPRX1
feature 366594;cg25936177;null
feature 473088;cg02550151;BRD1
feature 120842;cg09466190;null
feature 464908;cg23342358;null
feature 358414;cg07562821;MAP1A
feature 145426;cg02529358;CARMN
feature 411668;cg25753722;null
feature 22546;cg01971160;LHX8
feature 419858;cg16326062;LRRC30
feature 374803;cg06447474;RBFOX1
feature 174100;cg15412759;TFAP2D
feature 22550;cg26688527;LHX8
feature 264211;cg03679755;null
feature 116758;cg10539274;RASSF6
feature 337951;cg18535410;F10
feature 14364;cg14167389;MTMR9LP
feature 124957;cg11470941;null
feature 153631;cg22986947;TXNDC5
feature 460824;cg03513312;UCKL1
feature 22561;cg13492103;LHX8
feature 174112;cg19384531;TFAP2D
feature 75811;cg26530345;SPEG
feature 55333;cg17526573;NRXN1
feature 157735;cg12939270;GPX5
feature 22568;cg10237044;LHX8
feature 260137;cg27102629;null
feature 399405;cg05977781;null
feature 219176;cg19119942;null
feature 370730;cg27118937;LMF1
feature 47155;cg25604731;null
feature 88117;cg13721644;PTPN23
feature 22580;cg23952663;LHX8
feature 387121;cg09798202;null
feature 30777;cg12796135;DENND4B
feature 2108;cg21282837;PRKCZ
feature 362552;cg03180768;CORO2B
feature 247878;cg06304895;null
feature 313409;cg00331508;ARHGEF25
feature 149579;cg18121224;NSD1
feature 108619;cg13192688;TACC3
feature 448589;cg18320766;EPS8L1
feature 149577;cg19731612;NSD1
feature 424010;cg14573759;null
feature 251980;cg11002119;null
feature 231507;cg12861602;MATN2
feature 227410;cg21910355;null
feature 481364;cg12950441;HTR2C
feature 161877;cg12449931;TUBB
feature 30807;cg09079613;SLC39A1
feature 399454;cg19781309;KSR1
feature 477276;cg00680673;OTUD5
feature 309349;cg13285458;CACNB3
feature 292967;cg10599456;PGM2L1
feature 252000;cg14729148;null
feature 219232;cg21776682;null
feature 71782;cg02420724;COL5A2
feature 465007;cg07281325;null
feature 252010;cg12756527;null
feature 190571;cg12366968;MAD1L1
feature 6253;cg02088347;ENO1
feature 366696;cg25156843;ABHD2
feature 374891;cg09790780;RBFOX1
feature 227443;cg05511722;null
feature 374900;cg27449328;RBFOX1
feature 374903;cg10338848;RBFOX1
feature 419956;cg14213543;NDUFV2
feature 219248;cg16442298;null
feature 252016;cg03955630;null
feature 268400;cg23791011;HTRA1
feature 112757;cg00469541;null
feature 149623;cg08076617;MXD3
feature 256122;cg10164795;null
feature 22650;cg18376306;RABGGTB
feature 96379;cg05121182;KALRN
feature 219256;cg15305361;null
feature 465020;cg25439798;null
feature 133244;cg00394261;GHR
feature 63616;cg14899547;CKAP2L
feature 141446;cg11279294;FSTL4
feature 370819;cg06723694;SOX8
feature 149644;cg11105358;null
feature 252051;cg04097207;null
feature 374935;cg02003612;TMEM114
feature 10389;cg04241844;FAM43B
feature 182425;cg03691020;SF3B5
feature 436378;cg23259813;ELL
feature 354469;cg10777407;HERC2P2
feature 379044;cg06568038;null
feature 59554;cg05973555;null
feature 264358;cg20831708;SEC31B
feature 219300;cg15186616;DLGAP2
feature 399534;cg05634879;null
feature 219306;cg12618806;DLGAP2
feature 358569;cg07125112;FRMD5
feature 366761;cg22687982;null
feature 264361;cg26458072;SEC31B
feature 92335;cg21575951;ARL6IP5
feature 84150;cg21634628;BTD
feature 460988;cg15824741;OPRL1
feature 350398;cg06888698;null
feature 67772;cg26639076;RIF1
feature 75967;cg00389406;OBSL1
feature 256188;cg26474717;null
feature 39104;cg06826039;PPP1R15B
feature 198849;cg16073408;null
feature 202944;cg19507725;HIP1
feature 366790;cg12530503;null
feature 415941;cg02082642;RPTOR
feature 149702;cg05901447;SLC34A1
feature 436418;cg07625430;KXD1
feature 174276;cg09225373;null
feature 481473;cg02772823;SLC6A14
feature 473293;cg08074528;MOV10L1
feature 166088;cg15018359;ATF6B
feature 133320;cg07137955;null
feature 473292;cg12971867;MOV10L1
feature 256200;cg12494049;null
feature 260296;cg06646548;null
feature 321737;cg26426437;CAMKK2
feature 391368;cg09002677;null
feature 75982;cg13858106;OBSL1
feature 133328;cg23942974;null
feature 473300;cg14008640;MOV10L1
feature 280784;cg12711760;NAV2
feature 194775;cg03144446;null
feature 215253;cg17006281;DPP6
feature 411857;cg06061257;SDK2
feature 280798;cg17526229;null
feature 149721;cg20095656;PFN3
feature 321759;cg13839391;CAMKK2
feature 170201;cg17800396;LEMD2
feature 338136;cg03739457;GRTP1
feature 407768;cg21342910;null
feature 276699;cg25204743;KCNQ1
feature 129246;cg04242070;null
feature 461016;cg12828073;MYT1
feature 71902;cg18862260;MSTN
feature 444646;cg19477346;null
feature 248034;cg14488715;NOTCH1
feature 129250;cg06534988;null
feature 248039;cg14114284;NOTCH1
feature 329953;cg11105980;RFXAP
feature 80101;cg01204772;null
feature 2276;cg05948763;SKI
feature 80102;cg13750219;null
feature 153839;cg11811610;null
feature 366837;cg08631504;null
feature 403696;cg19982129;null
feature 39158;cg17158762;MDM4
feature 100603;cg05684266;null
feature 59647;cg08527179;TMSB10
feature 211196;cg20951255;null
feature 219395;cg03518799;DLGAP2
feature 71938;cg24539604;HIBCH
feature 178442;cg08624680;null
feature 39179;cg22817352;LRRN2
feature 456968;cg19067730;CTSA
feature 256268;cg18208185;null
feature 178445;cg00951857;null
feature 436489;cg10192047;TMEM59L
feature 448791;cg07931190;KMT5C
feature 219408;cg26128378;DLGAP2
feature 473375;cg01149940;TRABD
feature 231705;cg10640072;null
feature 358693;cg03026420;SORD
feature 239907;cg02976699;null
feature 289062;cg13380511;PACS1
feature 63782;cg01577475;PAX8
feature 383266;cg04650403;MIR328
feature 276781;cg12901038;KCNQ1
feature 31018;cg05637536;TDRD10
feature 444716;cg22242963;TMEM143
feature 67883;cg22923154;FMNL2
feature 211247;cg09162916;PLXNA4
feature 219441;cg16520712;DLGAP2
feature 18739;cg06911238;FAAH
feature 334129;cg05845403;DZIP1
feature 325937;cg24393700;null
feature 35125;cg19716950;PRRX1
feature 289075;cg08440945;PACS1
feature 457022;cg17986701;PCIF1
feature 321853;cg12639558;KDM2B
feature 219449;cg08575860;DLGAP2
feature 178489;cg05877648;null
feature 55611;cg00883689;SPTBN1
feature 289080;cg10559585;null
feature 325945;cg04895166;null
feature 424249;cg03032214;GALR1
feature 162115;cg21249595;null
feature 424261;cg03165383;GALR1
feature 444739;cg01044695;KDELR1
feature 424257;cg10390058;GALR1
feature 162117;cg16079541;null
feature 178506;cg03950614;NR2E1
feature 133450;cg04347845;null
feature 47434;cg07609206;SNTG2
feature 182604;cg08958294;GRM1
feature 272714;cg17861618;ADGRA1
feature 100686;cg22177364;SELT
feature 6481;cg01437439;SPSB1
feature 63825;cg10602757;FOXD4L1
feature 223570;cg18898125;NEFM
feature 31059;cg12654064;CHRNB2
feature 469329;cg16924664;TXN2
feature 182618;cg09423283;GRM1
feature 96602;cg03344068;null
feature 47454;cg12809766;SNTG2
feature 186717;cg06686805;null
feature 31072;cg11193281;CHRNB2
feature 231779;cg20219381;RGS22
feature 35169;cg11192688;FMO1
feature 117098;cg24979437;ART3
feature 403818;cg19255007;JUP
feature 457066;cg04539957;SLC12A5
feature 481642;cg20356272;null
feature 203117;cg00744920;null
feature 47471;cg00040862;TPO
feature 301428;cg08566882;NTM
feature 239987;cg14442421;SLC24A2
feature 47475;cg07083862;TPO
feature 158065;cg01348424;null
feature 178551;cg21762523;NR2E1
feature 239989;cg07837260;null
feature 301426;cg13658713;NTM
feature 403825;cg08089518;JUP
feature 395647;cg02938063;null
feature 432508;cg07478501;KANK2
feature 252280;cg26231267;CAMK1D
feature 248184;cg13731311;LCN10
feature 465274;cg14333338;S100B
feature 301444;cg20161190;NTM
feature 137603;cg01305186;LINC00461
feature 379271;cg01306801;FBXL19
feature 76162;cg02245378;PAX3
feature 403842;cg09449611;P3H4
feature 379264;cg04368877;FBXL19
feature 84359;cg20942097;PLCL2
feature 35208;cg06363798;MYOC
feature 35209;cg13802666;MYOC
feature 178574;cg27626844;LACE1
feature 457099;cg00629625;SLC12A5
feature 375179;cg10276272;GRIN2A
feature 424329;cg25032793;null
feature 6546;cg25369015;SLC25A33
feature 301471;cg23056713;NTM
feature 293272;cg11351958;SERPINH1
feature 215453;cg02344820;null
feature 88481;cg22065514;COL7A1
feature 145827;cg07433178;SYNPO
feature 68005;cg07547000;GALNT13
feature 244134;cg14037728;ZNF618
feature 92580;cg22589728;FOXP1
feature 35238;cg14973798;null
feature 92582;cg02336104;FOXP1
feature 428463;cg05261702;HMG20B
feature 416173;cg04191427;RPTOR
feature 412075;cg13242249;KIF19
feature 326057;cg08163785;FBRSL1
feature 194994;cg19929194;RAPGEF5
feature 113077;cg15158924;KCNIP4
feature 207286;cg08636573;CLDN15
feature 473522;cg19553402;PLXNB2
feature 125364;cg22115892;null
feature 276914;cg17434043;CDKN1C
feature 395696;cg17044356;TMEM88
feature 18871;cg18690385;MOB3C
feature 432561;cg06419793;null
feature 6585;cg03890628;TMEM201
feature 371129;cg07354679;CACNA1H
feature 407994;cg06190244;null
feature 264633;cg07813460;SEMA4G
feature 317882;cg16182707;ALDH1L2
feature 145852;cg08103144;SYNPO
feature 158141;cg10590844;null
feature 55744;cg02717117;CLHC1
feature 31169;cg22946670;PMVK
feature 39365;cg03466326;null
feature 149959;cg25407053;null
feature 113095;cg18953078;null
feature 408015;cg01734062;TMEM92
feature 190923;cg00085281;MAD1L1
feature 268745;cg23545828;GPR26
feature 231885;cg14635466;SNX31
feature 301515;cg11473001;NTM
feature 420310;cg07204280;CIDEA
feature 59859;cg17127132;GGCX
feature 170454;cg14590677;HMGA1
feature 268755;cg19832529;CPXM2
feature 256475;cg18910243;MARCH8
feature 6616;cg17325959;PIK3CD
feature 35289;cg17178220;DNM3
feature 182747;cg02233217;SAMD5
feature 190939;cg18949921;MAD1L1
feature 170462;cg10167849;HMGA1
feature 31197;cg07818949;SHC1
feature 88542;cg21800196;CELSR3
feature 399847;cg11553177;SUPT6H
feature 301536;cg04956701;NTM
feature 154086;cg05452406;GCM2
feature 469487;cg03078006;TMPRSS6
feature 264684;cg18326783;LZTS2
feature 31210;cg15556748;SHC1
feature 68077;cg06232130;null
feature 68081;cg14471364;null
feature 379380;cg19881263;ZNF668
feature 154097;cg17991695;GCM2
feature 68085;cg18786593;null
feature 399856;cg22553461;SUPT6H
feature 117245;cg27466235;SHROOM3
feature 211455;cg21079345;AKR1B1
feature 248318;cg01953069;TRAF2
feature 268793;cg02313554;null
feature 444921;cg20082196;FAM83E
feature 371194;cg10083464;CACNA1H
feature 133634;cg05255268;null
feature 39425;cg17928286;null
feature 387590;cg27440995;null
feature 395781;cg14918082;KCNAB3
feature 358915;cg03720842;BLOC1S6
feature 354819;cg08620558;SNORD115-2
feature 293389;cg02603756;WNT11
feature 293390;cg10612617;WNT11
feature 117261;cg11258108;SHROOM3
feature 326153;cg19026573;FBRSL1
feature 383499;cg06138825;RLTPR
feature 39439;cg05707458;null
feature 424469;cg07621803;null
feature 252439;cg04907738;null
feature 317969;cg14908307;null
feature 121366;cg03543314;SPRY1
feature 141845;cg06933574;PITX1
feature 420380;cg03318937;PRELID3A
feature 195102;cg19684373;null
feature 268824;cg23286081;CHST15
feature 88604;cg16180552;IP6K2
feature 162335;cg25586244;VARS2
feature 92703;cg01005211;null
feature 387620;cg03643032;IRF8
feature 383527;cg26919100;PARD6A
feature 51746;cg07263981;OTOF
feature 92706;cg24701267;null
feature 457253;cg01471196;ZNF334
feature 252455;cg01174428;BEND7
feature 203301;cg23986143;ZP3
feature 399905;cg12456777;SNORD42B
feature 252457;cg14698917;BEND7
feature 92715;cg26108120;RYBP
feature 145961;cg07499553;ZNF300P1
feature 379435;cg08374890;null
feature 23087;cg19161859;null
feature 59953;cg00310375;null
feature 461363;cg06607089;CHODL
feature 145975;cg08891071;GPX3
feature 18999;cg19247124;null
feature 23096;cg00773459;TTLL7
feature 51771;cg18414987;C2orf70
feature 449085;cg01300464;null
feature 236088;cg16927416;null
feature 166463;cg20008357;RNF5P1
feature 207422;cg15007050;null
feature 346680;cg27317046;LTBP2
feature 145981;cg26891370;GPX3
feature 363077;cg01354588;THSD4
feature 150080;cg21067654;NHP2
feature 408133;cg01697487;MYCBPAP
feature 92741;ch.3.72725365F;null
feature 133703;cg18063733;null
feature 268865;cg17868340;null
feature 318018;cg22764639;NUAK1
feature 272962;cg10028666;VENTX
feature 10823;cg18221576;HSPG2
feature 158283;cg16959626;TRIM27
feature 301645;cg15304464;OPCML
feature 6730;cg14037769;null
feature 301647;cg02993944;OPCML
feature 76362;cg24428758;SCG2
feature 178766;cg04314254;MICAL1
feature 342603;cg22991506;LINC01588
feature 473673;cg13092901;TYMP
feature 170579;cg15653828;SPDEF
feature 268886;cg20192527;null
feature 158288;cg17416748;TRIM27
feature 309840;cg19014335;FMNL3
feature 313936;cg00679520;PPM1H
feature 80468;cg21680645;RNPEPL1
feature 100951;cg07089056;null
feature 100953;cg15034393;null
feature 84568;cg18014864;null
feature 359006;cg18142730;SEMA6D
feature 162398;cg03513762;null
feature 346715;cg06834434;LTBP2
feature 60002;cg04483884;null
feature 440933;cg07614783;ZNF546
feature 170598;cg15653111;C6orf106
feature 19052;cg01281911;FOXE3
feature 154223;cg07186962;null
feature 391786;cg10450899;RNMTL1
feature 109169;cg20031900;FAM193A
feature 420470;cg22185043;SEH1L
feature 170611;cg26650539;C6orf106
feature 428660;cg11928453;RAX2
feature 436860;cg03719032;HAPLN4
feature 68218;cg21563471;ERMN
feature 166526;cg14635654;PBX2
feature 191102;cg17618327;MAD1L1
feature 264839;cg14038391;null
feature 166542;cg16602460;PBX2
feature 473739;cg06530441;CPT1B
feature 260750;cg09925747;null
feature 334475;cg24044564;STK24
feature 129678;cg11403428;null
feature 367255;cg03959527;ZNF774
feature 113299;cg02891686;SOD3
feature 101010;cg02797930;ARHGEF26
feature 264848;cg26701408;null
feature 457360;cg03082779;ZMYND8
feature 277148;cg24759599;OSBPL5
feature 354969;cg12910936;SNORD115-15
feature 154268;cg09152866;ADTRP
feature 68255;cg20453861;ACVR1
feature 424612;cg00151768;NFATC1
feature 6820;cg02390515;UBE4B
feature 51877;cg10357060;DPYSL5
feature 338595;cg24926364;RASA3
feature 465568;cg16134515;SLC25A18
feature 232107;cg25876227;GRHL2
feature 346798;cg26191576;RPS6KL1
feature 232114;cg20039257;NCALD
feature 215729;cg13905586;SHH
feature 301745;cg22791045;OPCML
feature 23222;cg26549529;SSX2IP
feature 64188;cg20814158;null
feature 277188;cg14991004;OSBPL5
feature 162499;cg13525397;HCG22
feature 449220;cg17382459;NLRP4
feature 383686;cg04413148;CTRL
feature 346822;cg00679184;null
feature 453327;cg05844247;PAX1
feature 453325;cg16309876;PAX1
feature 105169;cg27269488;UTS2B
feature 51924;cg01900371;TMEM214
feature 350929;cg04699566;MIR136
feature 47830;cg14958969;MYT1L
feature 23254;cg07725206;null
feature 6870;cg11673391;PGD
feature 170714;cg12090052;TCP11
feature 465631;cg14031491;MICAL3
feature 47833;cg26315667;MYT1L
feature 39643;cg25141818;SLC26A9
feature 47835;cg00320539;MYT1L
